secucode,name,tradable,status,reject_reason,rank_score,latest_date,latest_close,benchmark_code,ma60,ma120,ma200,distance_ma200,stock_return_120d,benchmark_return_120d,excess_return_120d,stock_return_240d,benchmark_return_240d,excess_return_240d,drawdown_120d,volatility_120d,buy_zone_low,buy_zone_high,initial_stop_loss,trend_stop_price,relative_exit_excess,position_hint,tags
300496.SZ,中科创达,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -12.13% < 6.00%; excess_return_120d -16.71% < 6.00%; excess_return_240d -13.60% < 8.00%; drawdown_120d -33.75% < -28.00%; volatility_120d 48.54% > 42.00%,20.996543,2026-07-06,59.15,000300.SH,64.02466666666666,67.17,67.60935,-0.12512100767127632,-0.1212954022134739,0.0458018894413319,-0.1670972916548058,0.0749659245797365,0.2109692505846017,-0.1360033260048652,-0.337514700117601,0.48544700740796726,57.375499999999995,60.9245,65.5810695,65.5810695,-0.06,0.0,long_term_hold
688289.SH,圣湘生物,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -18.88% < 6.00%; excess_return_120d -23.46% < 6.00%; excess_return_240d -45.90% < 8.00%; drawdown_120d -32.88% < -28.00%,20.996126,2026-07-06,15.13,000300.SH,16.257983333333335,17.640825,18.643545,-0.18845906183614747,-0.1887834432470108,0.0458018894413319,-0.2345853326883427,-0.2480493017245663,0.2109692505846017,-0.459018552309168,-0.32877866997914906,0.3250148023955259,14.6761,15.583900000000002,18.08423865,18.08423865,-0.06,0.0,long_term_hold
600562.SH,国睿科技,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -15.71% < 6.00%; excess_return_120d -20.29% < 6.00%; excess_return_240d -42.57% < 8.00%; drawdown_120d -31.88% < -28.00%; volatility_120d 44.88% > 42.00%,20.985124,2026-07-06,23.82,000300.SH,24.639833333333332,26.638416666666668,27.239065,-0.125520644706417,-0.1571125265392782,0.0458018894413319,-0.2029144159806101,-0.21471664523785972,0.2109692505846017,-0.4256858958224614,-0.31884472404918496,0.44880937447186997,23.1054,24.5346,26.421893049999998,26.421893049999998,-0.06,0.0,long_term_hold
000788.SZ,北大医药,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -10.97% < 6.00%; excess_return_120d -15.55% < 6.00%; excess_return_240d -36.62% < 8.00%; drawdown_120d -32.61% < -28.00%; volatility_120d 42.81% > 42.00%,20.98229,2026-07-06,5.29,000300.SH,5.708166666666667,5.9446666666666665,6.05,-0.12561983471074378,-0.10972736452372944,0.0458018894413319,-0.15552925396506134,-0.15522197381028424,0.2109692505846017,-0.36619122439488594,-0.3261146496815286,0.42813884693953924,5.1312999999999995,5.4487000000000005,5.8685,5.8685,-0.06,0.0,long_term_hold
301220.SZ,亚香股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -9.10% < 6.00%; excess_return_120d -13.68% < 6.00%; excess_return_240d -43.18% < 8.00%; drawdown_120d -31.78% < -28.00%; volatility_120d 45.73% > 42.00%,20.982034,2026-07-06,34.18,000300.SH,37.631,38.35791666666667,39.09095,-0.12562882201634906,-0.0909574468085107,0.0458018894413319,-0.1367593362498426,-0.2208798723501253,0.2109692505846017,-0.431849122934727,-0.3177644710578843,0.45729361437439203,33.1546,35.2054,37.9182215,37.9182215,-0.06,0.0,long_term_hold
301088.SZ,戎美股份,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -27.15% < 6.00%; excess_return_120d -31.73% < 6.00%; excess_return_240d -30.66% < 8.00%; drawdown_120d -36.71% < -28.00%,20.977739,2026-07-06,12.11,000300.SH,13.94575,14.696541666666667,14.494945,-0.1645363262847841,-0.2714913072249294,0.0458018894413319,-0.3172931966662613,-0.09566126502875072,0.2109692505846017,-0.3066305156133524,-0.36706214393978986,0.36186422064523155,11.746699999999999,12.4733,14.060096649999998,14.060096649999998,-0.06,0.0,long_term_hold
300172.SZ,中电环保,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -20.75% < 6.00%; excess_return_120d -25.33% < 6.00%; excess_return_240d -47.23% < 8.00%; drawdown_120d -35.37% < -28.00%,20.97708,2026-07-06,4.24,000300.SH,4.889166666666667,5.327,5.388,-0.2130660727542687,-0.20747663551401863,0.0458018894413319,-0.2532785249553505,-0.26132404181184665,0.2109692505846017,-0.47229329239644835,-0.35365853658536583,0.2891042168318122,4.1128,4.3672,5.22636,5.22636,-0.06,0.0,long_term_hold
603062.SH,麦加芯彩,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -10.98% < 6.00%; excess_return_120d -15.56% < 6.00%; excess_return_240d -30.15% < 8.00%; drawdown_120d -30.17% < -28.00%,20.974574,2026-07-06,41.17,000300.SH,46.847166666666666,47.88733333333333,47.982600000000005,-0.14198063464672617,-0.10983783783783785,0.0458018894413319,-0.15563972727916975,-0.0905677048818202,0.2109692505846017,-0.3015369554664219,-0.30172998643147897,0.3958639253152139,39.9349,42.405100000000004,46.543122000000004,46.543122000000004,-0.06,0.0,long_term_hold
001239.SZ,永达股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -20.77% < 6.00%; excess_return_120d -25.35% < 6.00%; excess_return_240d -35.47% < 8.00%,20.969534,2026-07-06,12.93,000300.SH,14.434333333333333,15.313166666666666,15.869000000000002,-0.1852038565757137,-0.20772058823529416,0.0458018894413319,-0.25352247767662606,-0.14370860927152318,0.2109692505846017,-0.3546778598561249,-0.25604142692750287,0.3762160227902486,12.5421,13.3179,15.392930000000002,15.392930000000002,-0.06,0.0,long_term_hold
300961.SZ,深水海纳,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -11.32% < 6.00%; excess_return_120d -15.90% < 6.00%; excess_return_240d -56.09% < 8.00%; drawdown_120d -29.42% < -28.00%; volatility_120d 64.13% > 42.00%,20.968764,2026-07-06,12.69,000300.SH,12.967333333333332,13.67425,14.520999999999999,-0.1260932442669237,-0.1132075471698114,0.0458018894413319,-0.1590094366111433,-0.3498975409836066,0.2109692505846017,-0.5608667915682083,-0.29421579532814246,0.6413142660281695,12.309299999999999,13.0707,14.08537,14.08537,-0.06,0.0,long_term_hold
000803.SZ,山高环能,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -3.22% < 6.00%; excess_return_120d -7.80% < 6.00%; excess_return_240d -15.61% < 8.00%; drawdown_120d -38.60% < -28.00%; volatility_120d 50.85% > 42.00%,20.967393,2026-07-06,6.92,000300.SH,7.871833333333333,8.47375,7.9189,-0.12614125699276413,-0.032167832167832255,0.0458018894413319,-0.07796972160916416,0.054878048780487854,0.2109692505846017,-0.15609120180411384,-0.385980479148181,0.5084534368557931,6.7124,7.1276,7.6813329999999995,7.6813329999999995,-0.06,0.0,long_term_hold
301429.SZ,森泰股份,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -11.34% < 6.00%; excess_return_120d -15.92% < 6.00%; excess_return_240d -32.15% < 8.00%; drawdown_120d -29.68% < -28.00%,20.967248,2026-07-06,16.58,000300.SH,19.504399999999997,19.832066666666666,19.55929,-0.15232096870591938,-0.11341639484519561,0.0458018894413319,-0.1592182842865275,-0.11056273805053374,0.2109692505846017,-0.32153198863513544,-0.29683192671444936,0.3807380492785683,16.0826,17.077399999999997,18.9725113,18.9725113,-0.06,0.0,long_term_hold
301090.SZ,华润材料,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -5.26% < 6.00%; excess_return_120d -9.84% < 6.00%; excess_return_240d -36.13% < 8.00%; drawdown_120d -29.64% < -28.00%; volatility_120d 44.08% > 42.00%,20.965798,2026-07-06,6.67,000300.SH,7.677666666666666,7.688666666666666,7.6333,-0.12619705762907263,-0.05255681818181823,0.0458018894413319,-0.09835870762315013,-0.15031847133757958,0.2109692505846017,-0.3612877219221813,-0.29641350210970463,0.44081148240610146,6.4699,6.8701,7.404301,7.404301,-0.06,0.0,long_term_hold
688586.SH,江航装备,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -13.32% < 6.00%; excess_return_120d -17.90% < 6.00%; excess_return_240d -16.79% < 8.00%; drawdown_120d -37.83% < -28.00%; volatility_120d 64.37% > 42.00%,20.959977,2026-07-06,11.28,000300.SH,13.129166666666666,13.92675,12.9121,-0.12640081783753232,-0.13324112494236973,0.0458018894413319,-0.17904301438370163,0.04309228777510632,0.2109692505846017,-0.16787696280949538,-0.37830687830687826,0.6437065663304207,10.9416,11.6184,12.524737,12.524737,-0.06,0.0,long_term_hold
603230.SH,内蒙新华,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -24.75% < 6.00%; excess_return_120d -29.33% < 6.00%; excess_return_240d -50.15% < 8.00%; drawdown_120d -30.87% < -28.00%,20.95962,2026-07-06,9.18,000300.SH,10.092666666666666,11.134333333333332,11.652549999999998,-0.21218960656680286,-0.2475409836065574,0.0458018894413319,-0.2933428730478893,-0.2905718701700154,0.2109692505846017,-0.5015411207546171,-0.3087349397590361,0.29133552186918066,8.9046,9.4554,11.302973499999998,11.302973499999998,-0.06,0.0,long_term_hold
300760.SZ,迈瑞医疗,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -25.57% < 6.00%; excess_return_120d -30.15% < 6.00%; excess_return_240d -55.12% < 8.00%; drawdown_120d -33.85% < -28.00%,20.951268,2026-07-06,140.6,000300.SH,151.82316666666665,167.5955,186.01409999999998,-0.24414332031819086,-0.25565143734448614,0.0458018894413319,-0.30145332678581804,-0.34024682089061997,0.2109692505846017,-0.5512160714752217,-0.33853970643582987,0.26505842844238736,136.38199999999998,144.818,180.433677,180.433677,-0.06,0.0,long_term_hold
600609.SH,金杯汽车,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -29.89% < 6.00%; excess_return_120d -34.47% < 6.00%; excess_return_240d -59.42% < 8.00%; drawdown_120d -37.49% < -28.00%,20.949051,2026-07-06,3.23,000300.SH,3.70585,4.115925,4.392905,-0.2647234574842843,-0.29889298892988936,0.0458018894413319,-0.34469487837122126,-0.38323467634141684,0.2109692505846017,-0.5942039269260185,-0.3748790400619315,0.26517482032481304,3.1330999999999998,3.3269,4.26111785,4.26111785,-0.06,0.0,long_term_hold
300839.SZ,博汇股份,False,ok,close_below_ma200; stock_return_120d -0.33% < 6.00%; excess_return_120d -4.91% < 6.00%; excess_return_240d -5.49% < 8.00%; drawdown_120d -42.14% < -28.00%; volatility_120d 69.83% > 42.00%,20.941958,2026-07-06,12.0,000300.SH,15.309666666666667,14.207083333333333,13.746199999999998,-0.1270314705154878,-0.0033222591362125353,0.0458018894413319,-0.049124148577544435,0.15606936416184958,0.2109692505846017,-0.05489988642275212,-0.4214079074252651,0.6983038642976384,11.64,12.36,13.333813999999999,13.333813999999999,-0.06,0.0,long_term_hold
688062.SH,迈威生物,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -11.93% < 6.00%; excess_return_120d -16.51% < 6.00%; excess_return_240d -10.34% < 8.00%; drawdown_120d -29.12% < -28.00%; volatility_120d 52.37% > 42.00%,20.938459,2026-07-06,33.88,000300.SH,32.544333333333334,34.81608333333334,38.81555,-0.12715393701750966,-0.11931375097478547,0.0458018894413319,-0.16511564041611737,0.10755148741418763,0.2109692505846017,-0.10341776317041407,-0.29121338912133876,0.5236886632592528,32.8636,34.89640000000001,37.6510835,37.6510835,-0.06,0.0,long_term_hold
003037.SZ,三和管桩,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -23.60% < 6.00%; excess_return_120d -28.18% < 6.00%; excess_return_240d -38.78% < 8.00%; drawdown_120d -31.21% < -28.00%,20.936676,2026-07-06,6.15,000300.SH,6.703833333333334,7.191666666666666,7.5163,-0.18177826856298973,-0.2360248447204969,0.0458018894413319,-0.2818267341618288,-0.17681702583322179,0.2109692505846017,-0.3877862764178235,-0.3120805369127516,0.3381570988873718,5.9655000000000005,6.3345,7.290811,7.290811,-0.06,0.0,long_term_hold
600038.SH,中直股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -27.75% < 6.00%; excess_return_120d -32.33% < 6.00%; excess_return_240d -53.13% < 8.00%; drawdown_120d -33.62% < -28.00%,20.935667,2026-07-06,25.93,000300.SH,29.315633333333334,32.82415,33.95794,-0.23640833336768963,-0.2775347580173302,0.0458018894413319,-0.3233366474586621,-0.3203323635029227,0.2109692505846017,-0.5313016140875244,-0.3361665087939377,0.265877501985319,25.1521,26.7079,32.9392018,32.9392018,-0.06,0.0,long_term_hold
003012.SZ,东鹏控股,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -26.44% < 6.00%; excess_return_120d -31.02% < 6.00%; excess_return_240d -36.39% < 8.00%; drawdown_120d -37.20% < -28.00%,20.93502,2026-07-06,4.64,000300.SH,5.204166666666667,5.910333333333333,6.2761000000000005,-0.2606873695447811,-0.264426125554851,0.0458018894413319,-0.3102280149961829,-0.15297553851770718,0.2109692505846017,-0.3639447891023089,-0.3719545208446129,0.2659114603264743,4.5008,4.7791999999999994,6.087817,6.087817,-0.06,0.0,long_term_hold
600241.SH,时代万恒,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -11.26% < 6.00%; excess_return_120d -15.84% < 6.00%; excess_return_240d -35.33% < 8.00%; drawdown_120d -29.09% < -28.00%,20.93427,2026-07-06,7.41,000300.SH,8.399,8.607,8.64685,-0.14304052921005916,-0.11257485029940117,0.0458018894413319,-0.15837673974073307,-0.14236111111111116,0.2109692505846017,-0.35333036169571286,-0.2909090909090909,0.39639003759299785,7.1876999999999995,7.632300000000001,8.3874445,8.3874445,-0.06,0.0,long_term_hold
300144.SZ,宋城演艺,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -24.82% < 6.00%; excess_return_120d -29.40% < 6.00%; excess_return_240d -48.92% < 8.00%; drawdown_120d -35.19% < -28.00%,20.932838,2026-07-06,5.97,000300.SH,6.752233333333334,7.387199999999999,7.6771199999999995,-0.22236463673877704,-0.2482055156781262,0.0458018894413319,-0.2940074051194581,-0.2782009430540443,0.2109692505846017,-0.489170193638646,-0.3518619042449246,0.27747907125154586,5.7909,6.1491,7.446806399999999,7.446806399999999,-0.06,0.0,long_term_hold
600859.SH,王府井,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -37.93% < 6.00%; excess_return_120d -42.51% < 6.00%; excess_return_240d -51.19% < 8.00%; drawdown_120d -41.04% < -28.00%,20.928507,2026-07-06,9.64,000300.SH,11.108666666666666,12.548333333333334,13.367899999999999,-0.2788695307415524,-0.3792659368963296,0.0458018894413319,-0.4250678263376615,-0.3009427121102247,0.2109692505846017,-0.5119119626948264,-0.4103975535168196,0.26625340064933617,9.3508,9.929200000000002,12.966862999999998,12.966862999999998,-0.06,0.0,long_term_hold
300930.SZ,屹通新材,False,ok,close_below_ma200; stock_return_120d -7.57% < 6.00%; excess_return_120d -12.15% < 6.00%; excess_return_240d -40.20% < 8.00%; drawdown_120d -31.39% < -28.00%; volatility_120d 48.79% > 42.00%,20.926677,2026-07-06,27.36,000300.SH,32.3065,31.75275,31.36055,-0.12756632138148094,-0.07567567567567579,0.0458018894413319,-0.12147756511700769,-0.1910112359550562,0.2109692505846017,-0.4019804865396579,-0.31394182547642935,0.4879320218248973,26.539199999999997,28.1808,30.4197335,30.4197335,-0.06,0.0,long_term_hold
002582.SZ,好想你,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -13.18% < 6.00%; excess_return_120d -17.77% < 6.00%; excess_return_240d -23.97% < 8.00%; drawdown_120d -43.18% < -28.00%; volatility_120d 48.94% > 42.00%,20.924384,2026-07-06,9.08,000300.SH,10.527916666666666,11.032041666666666,10.408624999999999,-0.1276465431312973,-0.13184816904101726,0.0458018894413319,-0.17765005848234916,-0.028773130816130088,0.2109692505846017,-0.23974238140073179,-0.4317541773577821,0.4894464353004142,8.807599999999999,9.352400000000001,10.096366249999999,10.096366249999999,-0.06,0.0,long_term_hold
002322.SZ,理工能科,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -13.21% < 6.00%; excess_return_120d -17.79% < 6.00%; excess_return_240d -35.97% < 8.00%; drawdown_120d -33.46% < -28.00%,20.923111,2026-07-06,10.15,000300.SH,11.637833333333333,12.471749999999998,12.37126,-0.17955002158228017,-0.13210773834972211,0.0458018894413319,-0.17790962779105401,-0.14870418518829154,0.2109692505846017,-0.35967343577289324,-0.33464437889216647,0.3422116550126509,9.8455,10.454500000000001,12.0001222,12.0001222,-0.06,0.0,long_term_hold
600436.SH,片仔癀,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -31.89% < 6.00%; excess_return_120d -36.47% < 6.00%; excess_return_240d -62.28% < 8.00%; drawdown_120d -34.54% < -28.00%,20.920545,2026-07-06,114.95,000300.SH,129.26033333333334,145.46033333333335,160.4711,-0.283671639316986,-0.31893589287830315,0.0458018894413319,-0.36473778231963505,-0.4118399508800654,0.2109692505846017,-0.6228092014646671,-0.345387243735763,0.2666713680804227,111.5015,118.39850000000001,155.656967,155.656967,-0.06,0.0,long_term_hold
002242.SZ,九阳股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -19.83% < 6.00%; excess_return_120d -24.41% < 6.00%; excess_return_240d -33.98% < 8.00%; drawdown_120d -33.47% < -28.00%,20.918563,2026-07-06,8.25,000300.SH,9.475666666666665,9.811499999999999,9.84685,-0.1621686122973337,-0.19825072886297368,0.0458018894413319,-0.24405261830430558,-0.1288278775079198,0.2109692505846017,-0.3397971280925215,-0.33467741935483875,0.3685224980237878,8.0025,8.4975,9.551444499999999,9.551444499999999,-0.06,0.0,long_term_hold
000517.SZ,荣安地产,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -4.97% < 6.00%; excess_return_120d -9.55% < 6.00%; excess_return_240d -29.61% < 8.00%; drawdown_120d -31.47% < -28.00%; volatility_120d 45.43% > 42.00%,20.910207,2026-07-06,1.72,000300.SH,1.9088333333333334,1.93975,1.9728,-0.12814274128142744,-0.04972375690607744,0.0458018894413319,-0.09552564634740934,-0.08510638297872342,0.2109692505846017,-0.2960756335633251,-0.31474103585657365,0.45434008994575314,1.6683999999999999,1.7716,1.913616,1.913616,-0.06,0.0,long_term_hold
000927.SZ,中国铁物,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -8.06% < 6.00%; excess_return_120d -12.64% < 6.00%; excess_return_240d -29.52% < 8.00%; drawdown_120d -30.32% < -28.00%; volatility_120d 42.39% > 42.00%,20.899906,2026-07-06,2.36,000300.SH,2.649783333333333,2.7481416666666667,2.707985,-0.1285032967317027,-0.08063887806778347,0.0458018894413319,-0.12644076750911537,-0.08420644159875823,0.2109692505846017,-0.29517569218335993,-0.30321818718630056,0.42391810684253517,2.2891999999999997,2.4308,2.6267454499999996,2.6267454499999996,-0.06,0.0,long_term_hold
301367.SZ,瑞迈特,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -24.51% < 6.00%; excess_return_120d -29.09% < 6.00%; excess_return_240d -42.12% < 8.00%; drawdown_120d -35.34% < -28.00%,20.896561,2026-07-06,45.92,000300.SH,45.5468,50.77551666666667,55.235524999999996,-0.16865097235882154,-0.24508450055895314,0.0458018894413319,-0.29088639000028504,-0.21026381866336463,0.2109692505846017,-0.42123306924796633,-0.3534124670862727,0.35995410608826256,44.5424,47.2976,53.578459249999995,53.578459249999995,-0.06,0.0,long_term_hold
301039.SZ,中集车辆,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -19.32% < 6.00%; excess_return_120d -23.90% < 6.00%; excess_return_240d -32.90% < 8.00%; drawdown_120d -29.91% < -28.00%,20.892817,2026-07-06,7.1,000300.SH,7.856166666666667,8.473416666666667,8.8181,-0.1948378902484662,-0.19318181818181823,0.0458018894413319,-0.23898370762315013,-0.11801242236024856,0.2109692505846017,-0.32898167294485026,-0.2991115498519251,0.3208702538752012,6.887,7.313,8.553557,8.553557,-0.06,0.0,long_term_hold
605158.SH,华达新材,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -15.89% < 6.00%; excess_return_120d -20.48% < 6.00%; excess_return_240d -40.42% < 8.00%; volatility_120d 42.98% > 42.00%,20.891899,2026-07-06,6.72,000300.SH,7.179666666666666,7.622333333333333,7.951849999999999,-0.15491363644937972,-0.1589486858573217,0.0458018894413319,-0.2047505752986536,-0.19327731092436984,0.2109692505846017,-0.40424656150897154,-0.25909592061742015,0.42979979201486457,6.5184,6.9216,7.713294499999999,7.713294499999999,-0.06,0.0,long_term_hold
600405.SH,动力源,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -11.69% < 6.00%; excess_return_120d -15.79% < 6.00%; excess_return_240d -40.23% < 8.00%; volatility_120d 44.49% > 42.00%,20.891655,2026-07-03,4.61,000300.SH,4.803833333333333,5.192083333333333,5.43805,-0.15226965548312343,-0.1168582375478926,0.041040315784042214,-0.1578985533319348,-0.18117229129662515,0.22117588905393726,-0.4023481803505624,-0.2612179487179487,0.4449486646623871,4.4717,4.7483,5.2749085,5.2749085,-0.06,0.0,long_term_hold
605300.SH,佳禾食品,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -21.00% < 6.00%; excess_return_120d -25.58% < 6.00%; excess_return_240d -56.90% < 8.00%,20.890875,2026-07-06,9.11,000300.SH,10.115783333333333,10.735558333333334,11.366985,-0.19855616946798116,-0.20995577139883803,0.0458018894413319,-0.25575766084016993,-0.3580438305968572,0.2109692505846017,-0.5690130811814589,-0.25820372933800184,0.3562628279182808,8.836699999999999,9.3833,11.025975449999999,11.025975449999999,-0.06,0.0,long_term_hold
001333.SZ,光华股份,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -5.06% < 6.00%; excess_return_120d -9.64% < 6.00%; excess_return_240d -22.67% < 8.00%; volatility_120d 43.01% > 42.00%,20.886984,2026-07-06,20.07,000300.SH,22.6385,23.773416666666666,23.425,-0.14322305229455712,-0.05061494796594135,0.0458018894413319,-0.09641683740727325,-0.015693967631191796,0.2109692505846017,-0.2266632182157935,-0.26858600583090386,0.4301219967632201,19.4679,20.6721,22.72225,22.72225,-0.06,0.0,long_term_hold
000670.SZ,盈方微,False,ok,close_below_ma200; stock_return_120d -0.55% < 6.00%; excess_return_120d -6.27% < 6.00%; excess_return_240d -17.07% < 8.00%; drawdown_120d -35.62% < -28.00%; volatility_120d 68.40% > 42.00%,20.886625,2026-07-06,7.23,000300.SH,8.309333333333333,8.30325,8.3005,-0.12896813444973187,-0.005502063273727487,0.05723294060106365,-0.06273500387479114,0.06952662721893499,0.24025686278025526,-0.17073023556132028,-0.35618878005342836,0.6840201917533049,7.0131000000000006,7.4469,8.051485,8.051485,-0.06,0.0,long_term_hold
300351.SZ,永贵电器,False,ok,close_below_ma200; stock_return_120d -11.56% < 6.00%; excess_return_120d -16.14% < 6.00%; excess_return_240d -24.02% < 8.00%; drawdown_120d -43.90% < -28.00%; volatility_120d 62.22% > 42.00%,20.875304,2026-07-06,15.91,000300.SH,19.650516666666665,18.723675,18.274005,-0.12936436210890823,-0.11557062649396854,0.0458018894413319,-0.16137251593530044,-0.029226920495454167,0.2109692505846017,-0.24019617108005586,-0.43897880743326634,0.6221860437663436,15.4327,16.3873,17.72578485,17.72578485,-0.06,0.0,long_term_hold
600956.SH,新天绿能,False,ok,close_below_ma200; stock_return_120d -3.17% < 6.00%; excess_return_120d -7.75% < 6.00%; excess_return_240d -28.12% < 8.00%; drawdown_120d -37.54% < -28.00%; volatility_120d 48.90% > 42.00%,20.874608,2026-07-06,7.02,000300.SH,8.313666666666666,8.252583333333332,8.0633,-0.12938871181774214,-0.03172413793103457,0.0458018894413319,-0.07752602737236647,-0.07019867549668879,0.2109692505846017,-0.2811679260812905,-0.3754448398576513,0.4890002752393256,6.809399999999999,7.2306,7.821401,7.821401,-0.06,0.0,long_term_hold
002205.SZ,国统股份,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -20.03% < 6.00%; excess_return_120d -24.61% < 6.00%; excess_return_240d -30.02% < 8.00%; drawdown_120d -29.94% < -28.00%,20.873772,2026-07-06,11.02,000300.SH,12.506666666666666,13.222083333333334,13.65125,-0.19274791685743065,-0.2002902757619739,0.0458018894413319,-0.2460921652033058,-0.08925619834710741,0.2109692505846017,-0.3002254489317091,-0.2994278448823904,0.325005106539348,10.6894,11.3506,13.241712499999998,13.241712499999998,-0.06,0.0,long_term_hold
688616.SH,西力科技,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -12.86% < 6.00%; excess_return_120d -17.44% < 6.00%; excess_return_240d -39.17% < 8.00%; drawdown_120d -32.27% < -28.00%,20.869788,2026-07-06,10.4,000300.SH,12.4385,12.84175,12.70105,-0.18117006074300945,-0.1286133221617093,0.0458018894413319,-0.1744152116030412,-0.18077983458054347,0.2109692505846017,-0.39174908516514517,-0.32269619016606965,0.34258102682148855,10.088,10.712000000000002,12.3200185,12.3200185,-0.06,0.0,long_term_hold
600697.SH,欧亚集团,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -22.90% < 6.00%; excess_return_120d -27.48% < 6.00%; excess_return_240d -38.41% < 8.00%; drawdown_120d -29.13% < -28.00%,20.869734,2026-07-06,10.17,000300.SH,11.436,12.318416666666668,12.849849999999998,-0.20855107258061367,-0.22896133434420007,0.0458018894413319,-0.274763223785532,-0.17317073170731712,0.2109692505846017,-0.3841399822919188,-0.2912891986062718,0.3015123499291211,9.8649,10.4751,12.464354499999997,12.464354499999997,-0.06,0.0,long_term_hold
300204.SZ,舒泰神,False,ok,close_below_ma200; ma60_not_above_ma120; ma120_not_above_ma200; stock_return_120d -7.21% < 6.00%; excess_return_120d -11.79% < 6.00%; excess_return_240d -58.70% < 8.00%; volatility_120d 65.93% > 42.00%,20.86411,2026-07-06,25.35,000300.SH,25.750833333333333,26.437,29.32775,-0.13563092975083324,-0.07210834553440704,0.0458018894413319,-0.11791023497573894,-0.37607679054885557,0.2109692505846017,-0.5870460411334573,-0.2753001715265865,0.6593242813887422,24.5895,26.110500000000002,28.447917500000003,28.447917500000003,-0.06,0.0,long_term_hold
000738.SZ,航发控制,False,ok,close_below_ma200; ma60_not_above_ma120; stock_return_120d -13.81% < 6.00%; excess_return_120d -18.39% < 6.00%; excess_return_240d -29.93% < 8.00%; drawdown_120d -39.15% < -28.00%; volatility_120d 53.45% > 42.00%,20.863511,2026-07-06,18.3,000300.SH,20.084983333333334,22.200075000000002,21.029095,-0.1297771016774617,-0.1381340366410776,0.0458018894413319,-0.1839359260824095,-0.08832760424450758,0.2109692505846017,-0.2992968548291093,-0.3914807302231237,0.5344612726204307,17.751,18.849,20.398222150000002,20.398222150000002,-0.06,0.0,long_term_hold
